,Id,MSSubClass,MSZoning,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TransformedPrice
1170,1171,80,4,9880,1,2,1,3,0,0,1,9,7,6,1,7,6,6,1977,1977,0,5,14,15,3,0.0,0,2,2,3,3,4,1,522,5,0,574,1096,3,2,1,4,1118,0,0,1118,1,0,1,0,3,1,0,6,5,1,4,0,1977.0,3,1,358,3,3,2,203,0,0,0,0,576,0,4,0,0,7,2008,2,0,171000,12.049418835484797
1171,1172,20,4,9120,1,2,1,3,0,0,1,0,7,6,1,6,6,6,1958,1958,2,5,6,6,3,0.0,0,2,2,3,3,3,1,662,5,0,599,1261,3,4,1,4,1261,0,0,1261,1,0,1,0,3,1,0,6,5,1,3,0,1958.0,0,2,433,3,3,2,0,0,0,0,288,0,3,1,2,1400,11,2008,2,0,163000,12.0015054797889
1172,1173,160,3,4017,1,1,3,3,0,0,1,12,7,6,4,3,7,5,2006,2007,0,5,6,6,3,0.0,3,2,0,1,3,3,5,0,5,0,625,625,3,4,1,4,625,625,0,1250,0,0,2,1,2,1,3,5,5,0,2,6,2006.0,3,2,625,3,3,2,0,54,0,0,0,0,3,1,0,0,3,2008,2,0,171900,12.05466819137094
1173,1174,50,4,18030,1,2,3,2,0,0,1,10,7,6,1,4,5,6,1946,1994,0,5,6,6,3,0.0,0,2,2,3,3,3,3,152,0,469,977,1598,3,2,1,4,1636,971,479,3086,0,0,3,0,3,1,2,12,3,1,1,2,1980.0,2,0,0,2,2,2,122,0,0,0,0,0,3,3,0,0,3,2007,2,0,200500,12.20856952572876
1174,1175,70,4,16560,1,2,3,3,0,0,1,7,7,6,1,3,6,8,1932,1950,0,5,5,5,3,0.0,0,2,3,1,3,3,3,503,5,0,449,952,3,2,1,4,1170,1175,0,2345,0,0,2,1,4,1,0,9,5,1,1,6,1932.0,1,2,360,3,3,2,0,0,0,0,0,0,3,1,0,0,7,2006,2,0,239000,12.384218830913648
1175,1176,50,4,10678,1,2,1,3,0,0,1,16,7,6,1,4,8,5,1992,2000,2,5,2,2,0,337.0,3,2,0,1,3,3,6,700,5,0,983,1683,3,4,1,4,2129,743,0,2872,0,0,2,1,4,1,3,9,5,1,3,0,1992.0,3,2,541,3,3,2,0,33,0,0,0,0,3,1,0,0,4,2007,2,0,285000,12.560244459250788
1176,1177,20,4,6951,1,2,3,3,0,4,1,9,7,6,1,6,5,5,1984,1985,0,5,2,15,3,0.0,0,2,2,3,3,3,1,658,5,0,218,876,3,2,1,4,923,0,0,923,1,0,1,0,3,1,0,5,5,0,2,0,1984.0,1,1,264,3,3,2,362,0,0,0,0,0,3,3,0,0,10,2008,2,0,119500,11.691071650353702
1177,1178,50,1,3950,1,0,1,2,0,0,1,17,2,6,1,4,6,8,1926,2004,0,5,6,6,3,0.0,0,2,2,3,3,3,3,468,5,0,350,818,3,2,1,4,818,406,0,1224,0,0,1,0,3,1,0,5,5,0,2,6,1926.0,1,1,210,3,3,0,0,0,116,0,0,0,3,1,0,0,12,2009,2,0,115000,11.652687407345388
1178,1179,50,4,7681,1,2,3,3,0,2,1,7,7,6,1,4,5,6,1921,1950,0,5,5,5,3,0.0,0,2,3,3,3,3,5,0,5,0,731,731,3,4,1,4,820,523,0,1343,0,0,1,1,3,1,0,7,5,1,1,6,1921.0,1,1,186,0,3,2,192,0,102,0,0,0,3,1,0,0,7,2009,2,0,154900,11.95053502640496
1179,1180,20,4,8335,1,2,1,3,0,3,1,14,7,6,1,6,5,5,1954,1954,0,5,5,5,3,0.0,0,2,4,2,2,2,2,0,2,0,0,0,3,1,1,4,1124,0,0,1124,0,0,1,0,3,1,0,5,4,1,1,2,1980.0,2,0,0,2,2,0,0,36,190,0,0,0,3,1,0,0,4,2006,2,0,93000,11.440354772135393
1180,1181,60,4,11170,1,2,2,3,0,3,1,6,7,6,1,3,7,5,1990,1991,0,5,6,6,3,0.0,0,2,1,1,3,3,4,1216,5,0,0,1216,3,4,1,4,1298,1216,0,2514,0,0,2,1,4,1,0,8,5,0,2,0,1990.0,3,2,693,3,3,2,0,0,0,0,0,0,3,4,0,0,4,2006,2,0,250000,12.429216196844383
1181,1182,120,1,5587,1,2,3,0,0,0,2,7,7,6,4,6,8,5,2008,2008,2,5,10,0,2,186.0,2,2,0,4,3,1,6,1480,5,0,120,1600,3,4,1,4,1652,0,0,1652,1,1,2,0,2,1,3,5,5,1,1,0,2008.0,3,2,482,3,3,2,162,53,0,153,0,0,3,1,0,0,11,2008,5,2,392500,12.8802918162046
1182,1183,60,4,15623,1,2,3,3,0,3,1,16,7,6,1,3,10,5,1996,1996,2,5,5,4,3,0.0,3,2,0,4,3,4,6,2096,5,0,300,2396,3,4,1,4,2411,2065,0,4476,1,0,3,1,4,1,2,10,5,2,3,0,1996.0,3,3,813,3,3,2,171,78,0,0,0,555,2,3,0,0,7,2007,2,3,745000,13.521139497361697
1183,1184,30,4,10800,1,0,1,3,0,0,1,17,7,6,1,6,5,6,1920,1950,2,5,0,1,3,0.0,0,2,3,3,3,3,3,821,5,0,299,1120,3,4,1,4,1130,0,0,1130,1,0,1,0,2,1,0,5,5,1,1,6,1970.0,1,2,720,3,3,2,229,0,0,0,0,0,3,1,0,0,6,2006,2,0,120000,11.695247021764184
1184,1185,20,4,35133,0,2,1,3,0,0,2,6,7,6,1,6,5,4,1963,1963,2,5,6,6,0,226.0,0,2,2,3,3,1,3,1159,5,0,413,1572,3,1,1,4,1572,0,0,1572,1,0,1,1,3,1,0,5,5,2,3,5,1963.0,0,3,995,3,3,2,0,263,0,0,263,0,3,1,0,0,5,2007,2,0,186700,12.137258329529814
1185,1186,50,4,9738,1,2,1,3,0,0,1,14,7,6,1,4,5,7,1924,1950,0,5,3,3,3,0.0,0,1,3,3,3,3,0,392,5,0,392,784,3,1,1,4,949,272,0,1221,1,0,1,0,4,1,0,7,5,0,2,0,1965.0,1,1,392,3,3,2,0,0,236,0,0,0,3,1,0,0,3,2006,2,0,104900,11.560762794384388
1186,1187,190,4,10615,1,2,3,2,0,3,2,17,2,3,0,3,3,5,1900,1970,0,5,2,2,3,0.0,0,2,2,0,3,0,0,440,5,0,538,978,3,2,1,4,1014,685,0,1699,1,0,2,0,3,2,0,7,5,0,2,3,1920.0,1,2,420,0,0,2,0,74,0,0,0,0,3,1,0,0,8,2009,2,3,95000,11.461632170582678
1187,1188,20,4,12461,1,2,1,3,0,3,1,16,7,6,1,6,8,5,1994,1995,0,5,4,4,3,0.0,3,2,0,1,3,3,6,1456,5,0,168,1624,3,4,1,4,1624,0,0,1624,1,0,2,0,2,1,3,5,5,1,0,0,1994.0,0,3,757,3,3,2,0,114,192,0,0,0,3,4,0,0,7,2006,2,0,262000,12.476099782743233
1188,1189,60,4,8935,1,2,3,3,0,0,1,23,7,6,1,3,7,5,2002,2002,0,5,12,12,0,95.0,3,2,0,1,3,3,5,0,5,0,831,831,3,4,1,4,831,829,0,1660,0,0,2,1,3,1,3,7,5,0,2,0,2002.0,0,2,493,3,3,2,144,68,0,0,0,0,3,1,0,0,7,2009,2,0,195000,12.180754837545884
1189,1190,60,4,7500,1,2,1,3,0,0,1,19,7,6,1,3,7,5,1999,1999,0,5,12,12,3,0.0,0,2,0,3,3,3,5,0,5,0,994,994,3,1,1,4,1028,776,0,1804,0,0,2,1,3,1,3,7,5,1,3,0,1999.0,3,2,442,3,3,2,140,60,0,0,0,0,3,1,0,0,6,2010,2,0,189000,12.14950229404178
1190,1191,190,4,32463,1,2,1,1,0,0,2,9,7,6,0,6,4,4,1961,1975,0,5,6,6,2,149.0,0,1,2,3,3,4,0,1159,5,0,90,1249,3,4,1,4,1622,0,0,1622,1,0,1,0,3,1,0,7,5,1,3,5,1975.0,3,4,1356,3,3,2,439,0,0,0,0,0,3,1,0,0,3,2007,2,0,168000,12.031719258385396
1191,1192,160,3,2645,1,1,1,3,0,0,1,12,7,6,2,3,8,5,1999,2000,0,5,6,6,0,456.0,3,2,0,1,3,3,5,0,5,0,776,776,3,4,1,4,764,677,0,1441,0,0,2,1,2,1,3,5,5,0,2,6,1999.0,1,2,492,3,3,2,206,0,0,0,0,0,3,1,0,0,11,2007,2,0,174000,12.066810578196666
1192,1193,50,1,9600,1,0,1,3,0,0,1,17,7,6,1,4,5,8,1925,1994,4,5,12,12,3,0.0,0,2,0,3,3,0,5,0,5,0,702,702,3,1,1,4,842,630,0,1472,0,0,1,0,3,1,3,6,5,0,2,6,1925.0,1,1,250,3,0,1,0,0,84,0,0,0,3,0,0,0,7,2007,2,0,125000,11.736069016284437
1193,1194,120,1,4500,1,2,1,3,0,2,1,9,7,6,4,6,6,5,1999,1999,2,5,12,12,0,425.0,0,2,0,4,3,3,6,883,5,0,341,1224,3,4,1,4,1224,0,0,1224,1,0,2,0,2,1,0,5,5,0,2,0,1999.0,3,2,402,3,3,2,0,304,0,0,0,0,3,1,0,0,6,2009,2,0,165000,12.013700752882718
1194,1195,60,4,9364,1,2,1,3,0,3,1,24,7,6,1,3,6,7,1969,1969,0,5,2,2,2,143.0,0,2,2,3,3,3,1,371,5,0,292,663,3,2,1,4,663,689,0,1352,0,0,1,1,4,1,0,7,5,0,2,0,1969.0,3,1,299,3,3,2,379,36,0,0,0,0,3,3,0,0,3,2010,2,0,158000,11.970350312009105
1195,1196,60,4,8029,1,2,3,3,0,0,1,19,7,6,1,3,6,5,2005,2005,0,5,12,12,3,0.0,0,2,0,1,3,3,5,0,5,0,728,728,3,4,1,4,728,728,0,1456,0,0,2,1,3,1,3,8,5,0,2,0,2005.0,3,2,400,3,3,2,100,24,0,0,0,0,3,1,0,0,7,2008,2,0,176000,12.078239274020289
1196,1197,60,4,14054,1,2,3,3,0,0,1,19,7,6,1,3,7,5,2006,2006,0,5,12,12,3,0.0,3,2,0,1,3,4,5,0,5,0,879,879,3,4,1,4,879,984,0,1863,0,0,2,1,4,1,3,9,5,1,1,4,2006.0,3,3,660,3,3,2,100,17,0,0,0,0,3,1,0,0,11,2006,5,2,219210,12.297785453453374
1197,1198,75,1,8850,1,2,3,2,0,3,1,17,7,6,1,2,7,6,1916,1950,0,5,6,6,3,0.0,0,2,3,3,3,3,5,0,5,0,815,815,3,4,1,4,815,875,0,1690,0,0,1,0,3,1,0,7,5,1,1,6,1916.0,1,1,225,3,3,2,0,0,330,0,0,0,3,1,0,0,7,2006,1,0,144000,11.877568578558138
1198,1199,20,4,9100,1,2,1,3,0,0,1,23,7,6,1,6,7,5,2001,2001,0,5,12,12,3,0.0,3,2,0,1,3,3,5,0,5,0,1212,1212,3,4,1,4,1212,0,0,1212,0,0,2,0,3,1,3,6,5,0,2,0,2001.0,0,2,573,3,3,2,356,0,0,0,0,0,3,1,0,0,6,2009,2,0,178000,12.089538829274222
1199,1200,20,4,11235,1,2,1,3,0,0,1,24,7,6,1,6,4,5,1963,1979,0,5,2,2,0,51.0,0,2,2,3,3,3,3,547,5,0,504,1051,3,1,1,4,1382,0,0,1382,0,0,1,1,3,1,0,6,5,1,4,0,1974.0,1,2,459,3,3,2,0,82,0,0,0,0,3,1,0,0,10,2006,2,0,148000,11.904967552746252
1200,1201,20,4,9353,1,2,1,3,0,0,1,0,7,6,1,6,4,5,1970,1970,0,5,6,6,3,0.0,0,2,2,3,3,3,5,0,5,0,864,864,3,1,1,4,864,0,0,864,0,0,1,0,3,1,0,5,5,0,2,0,1972.0,1,1,280,3,3,2,0,0,0,0,0,0,3,1,2,0,7,2006,4,3,116050,11.661776411702583
1201,1202,60,4,10400,1,2,1,3,0,3,1,23,7,6,1,3,7,5,1998,1998,0,5,12,12,3,0.0,0,2,0,1,3,4,5,0,5,0,866,866,3,4,1,4,866,913,0,1779,0,0,2,1,3,1,3,6,5,0,2,0,1998.0,0,2,546,3,3,2,198,36,0,0,0,0,3,1,0,0,3,2009,2,0,197900,12.195517131590657
1202,1203,50,1,6000,1,2,1,3,0,3,1,8,7,6,1,4,5,8,1925,1997,0,5,5,5,3,0.0,0,2,3,3,3,3,5,0,5,0,884,884,3,4,1,4,884,464,0,1348,1,0,1,0,3,1,0,5,5,1,0,6,1960.0,1,1,216,3,3,0,0,0,208,0,0,0,3,1,0,0,5,2009,2,0,117000,11.669929213779893
1203,1204,20,4,9750,1,2,1,3,0,0,1,23,7,6,1,6,7,5,2000,2001,0,5,12,12,0,171.0,3,2,0,1,3,3,5,0,5,0,1630,1630,3,4,1,4,1630,0,0,1630,0,0,2,0,3,1,3,6,5,1,3,0,2000.0,1,2,451,3,3,2,74,234,0,0,0,0,3,1,0,0,10,2009,2,0,213000,12.269047444691562
1204,1205,20,4,10140,1,2,1,3,0,0,1,18,7,6,1,6,5,6,1975,1975,0,5,2,2,3,0.0,0,2,2,1,3,3,1,788,5,0,268,1056,3,4,1,4,1074,0,0,1074,1,0,1,1,3,1,0,6,5,0,2,0,1975.0,0,2,495,3,3,2,0,88,0,0,0,0,3,3,0,0,7,2006,2,0,153500,11.941455846009388
1205,1206,20,4,14684,1,2,3,3,0,4,1,2,7,6,1,6,7,7,1990,1991,2,5,2,2,0,234.0,3,2,2,1,3,0,1,485,0,177,1496,2158,3,1,1,4,2196,0,0,2196,0,0,2,0,3,1,3,7,5,1,3,0,1990.0,0,3,701,3,3,2,84,70,0,0,0,0,3,1,0,0,6,2009,2,0,271900,12.513189630620563
1206,1207,20,0,8900,1,2,1,3,0,0,1,2,7,6,1,6,4,4,1966,1966,0,5,2,2,3,0.0,0,2,2,3,3,3,3,1056,5,0,0,1056,3,2,1,4,1056,0,0,1056,1,0,1,0,2,1,0,5,5,0,2,6,1966.0,1,1,384,3,3,2,0,42,0,0,0,0,3,3,0,0,11,2006,2,0,107000,11.580584113444043
1207,1208,20,4,9135,1,2,1,3,0,0,1,23,7,6,1,6,6,5,2003,2003,0,5,12,12,0,120.0,3,2,0,1,3,4,6,340,5,0,1342,1682,3,4,1,4,1700,0,0,1700,1,0,2,0,3,1,3,7,5,0,2,0,2003.0,0,2,544,3,3,2,192,23,0,0,0,0,3,1,0,0,5,2006,2,0,200000,12.206072645530174
1208,1209,20,4,7763,1,2,1,3,0,0,1,0,7,6,1,6,5,7,1962,1980,0,5,6,6,3,0.0,0,1,2,3,3,3,3,504,0,108,319,931,3,2,1,4,1283,0,0,1283,1,0,1,0,3,1,0,6,5,0,2,6,1980.0,1,2,506,3,3,2,0,0,0,0,0,0,3,1,0,0,10,2008,2,0,140000,11.84939770159144
1209,1210,20,4,10182,1,2,3,3,0,4,1,12,1,6,1,6,8,5,2006,2006,2,5,12,12,2,420.0,3,2,0,4,3,0,6,1220,5,0,440,1660,3,4,1,4,1660,0,0,1660,1,0,2,0,3,1,3,8,5,1,1,0,2006.0,0,2,500,3,3,2,322,50,0,0,0,0,3,1,0,0,5,2006,5,2,290000,12.577636201962656
1210,1211,60,4,11218,1,2,1,3,0,0,1,2,7,6,1,3,6,5,1992,1992,0,5,5,5,3,0.0,3,2,0,1,3,3,5,0,5,0,1055,1055,3,4,1,4,1055,790,0,1845,0,0,2,1,3,1,3,8,5,1,3,0,1992.0,0,2,462,3,3,2,635,104,0,0,0,0,3,4,2,400,5,2010,2,0,189000,12.14950229404178
1211,1212,50,4,12134,1,2,3,2,0,0,2,19,7,6,1,4,8,7,1988,2005,0,5,5,5,3,0.0,3,2,1,1,3,4,6,427,5,0,132,559,3,1,1,4,1080,672,0,1752,0,0,2,0,4,1,0,8,5,0,2,1,1988.0,0,2,492,3,3,2,325,12,0,0,0,0,3,1,0,0,6,2010,2,0,164000,12.007621706806335
1212,1213,30,4,9340,1,2,1,3,0,0,1,14,7,6,1,6,4,6,1941,1950,2,5,6,6,3,0.0,0,2,2,3,3,3,3,344,5,0,328,672,3,2,1,4,672,0,0,672,1,0,1,0,2,1,0,4,5,0,2,0,1941.0,1,1,234,3,3,0,0,113,0,0,0,0,3,1,0,0,8,2009,2,0,113000,11.635143097694478
1213,1214,80,4,10246,1,2,3,3,0,4,1,24,7,6,1,7,4,9,1965,2001,0,5,12,12,3,0.0,0,1,2,3,1,4,6,648,5,0,0,648,3,4,1,4,960,0,0,960,1,1,0,0,0,1,0,3,5,0,2,0,1965.0,1,1,364,3,3,2,88,0,0,0,0,0,3,1,0,0,5,2006,2,0,145000,11.884489021402711
1214,1215,85,4,10205,1,2,3,3,0,0,1,0,7,6,1,0,5,5,1962,1962,0,5,6,6,3,0.0,0,2,2,3,3,4,0,784,5,0,141,925,3,2,1,4,999,0,0,999,1,0,1,0,3,1,0,6,5,0,2,0,1962.0,1,1,300,3,3,2,150,72,0,0,0,0,3,1,0,0,5,2006,2,0,134500,11.809319478024031
1215,1216,20,4,7094,1,2,3,3,0,0,1,24,7,6,1,6,5,5,1966,1966,0,5,12,12,3,0.0,0,2,2,3,3,3,3,180,4,374,340,894,3,2,1,4,894,0,0,894,0,0,1,0,3,1,0,5,5,0,2,6,1966.0,0,1,384,3,3,2,0,0,0,0,0,0,3,3,0,0,5,2007,2,0,125000,11.736069016284437
1216,1217,90,1,8930,1,2,1,3,0,0,1,24,0,6,3,4,6,5,1978,1978,0,5,12,12,3,0.0,0,2,4,2,2,2,2,0,2,0,0,0,3,2,1,4,1318,584,0,1902,0,0,2,0,4,2,0,8,5,0,2,0,1978.0,1,2,539,3,3,2,0,0,0,0,0,0,3,1,0,0,4,2010,2,0,112000,11.626254150277232
1217,1218,20,3,8640,1,2,1,3,0,0,1,12,7,6,1,6,8,5,2009,2009,0,5,10,0,2,72.0,3,2,0,1,3,0,6,936,5,0,364,1300,3,4,1,4,1314,0,0,1314,1,0,2,0,3,1,3,6,5,0,2,0,2009.0,0,2,552,3,3,2,135,112,0,0,0,0,3,1,0,0,9,2009,5,2,229456,12.343466568968994
1218,1219,50,1,6240,1,2,1,3,0,0,1,8,7,6,1,4,4,5,1947,1950,0,5,3,3,3,0.0,0,2,4,2,2,2,2,0,2,0,0,0,3,1,0,4,672,240,0,912,0,0,1,0,2,1,0,3,5,0,2,2,1980.0,2,0,0,2,2,0,0,0,0,0,0,0,3,1,0,0,7,2006,2,0,80500,11.296012463406655
1219,1220,160,1,1680,1,2,1,3,0,0,1,13,7,6,2,3,6,5,1971,1971,0,5,10,0,0,236.0,0,2,2,3,3,3,5,0,5,0,672,672,3,2,1,4,672,546,0,1218,0,0,1,1,3,1,0,7,5,0,2,2,1980.0,2,0,0,2,2,0,201,0,0,0,0,0,3,1,0,0,4,2006,2,3,91500,11.424094251263613
1220,1221,20,4,7800,1,2,3,3,0,0,1,0,7,6,1,6,5,5,1964,1964,0,5,5,5,3,0.0,0,2,2,3,3,3,3,312,4,600,0,912,3,2,1,4,912,0,0,912,0,0,1,0,2,1,0,5,5,0,2,0,1964.0,1,1,288,3,3,2,0,0,0,0,0,0,3,1,0,0,11,2006,2,3,115000,11.652687407345388
1221,1222,20,4,8250,1,2,1,3,0,0,1,24,3,6,1,6,5,5,1968,1968,2,5,2,2,3,0.0,0,2,2,3,3,3,0,250,4,492,210,952,3,4,1,4,1211,0,0,1211,0,0,1,0,3,1,0,5,5,1,3,0,1968.0,1,1,322,3,3,2,0,63,0,0,0,0,3,1,0,0,8,2008,2,0,134000,11.805595078933049
1222,1223,50,4,10496,1,2,1,3,0,0,1,0,2,6,1,4,6,6,1949,1950,0,5,5,5,0,320.0,0,2,2,3,3,0,3,196,5,0,844,1040,3,4,1,4,1168,678,0,1846,0,0,2,0,3,1,0,7,5,1,1,0,1949.0,1,1,315,3,3,2,0,0,0,0,0,0,3,0,0,0,1,2007,2,0,143000,11.870599909242044
1223,1224,20,4,10680,1,2,1,3,0,0,1,0,7,6,1,6,5,3,1951,1951,2,5,5,5,0,44.0,0,2,2,3,0,3,4,756,5,0,1380,2136,3,2,0,3,2136,0,0,2136,0,0,2,0,4,1,0,7,6,0,2,6,1951.0,1,2,528,3,3,2,0,30,0,0,0,0,3,3,0,0,10,2006,2,0,137900,11.834284063781393
1224,1225,60,4,15384,1,2,3,3,0,0,1,19,6,6,1,3,7,5,2004,2005,0,5,12,12,3,0.0,3,2,0,1,3,4,6,724,5,0,64,788,3,4,1,4,788,702,0,1490,1,0,2,1,3,1,3,8,5,1,1,0,2004.0,3,2,388,3,3,2,100,75,0,0,0,0,3,1,0,0,2,2008,2,0,184000,12.122691036591123
1225,1226,80,4,10482,1,2,1,3,0,0,1,0,7,6,1,7,6,8,1958,1958,2,5,12,12,0,63.0,0,1,2,3,3,4,6,507,5,0,81,588,3,4,1,4,1138,0,0,1138,0,1,1,0,3,1,0,6,5,0,2,0,1958.0,0,1,264,3,3,2,224,0,0,0,0,0,3,2,0,0,6,2007,2,0,145000,11.884489021402711
1226,1227,60,4,14598,1,2,3,3,0,4,1,12,3,6,1,3,6,5,2007,2007,0,5,12,12,2,74.0,3,2,0,1,3,0,5,0,5,0,894,894,3,4,1,4,894,1039,0,1933,0,0,2,1,4,1,3,9,5,1,1,4,2007.0,3,3,668,3,3,2,100,18,0,0,0,0,3,1,0,0,1,2008,2,0,214000,12.273731294003989
1227,1228,20,4,8872,1,2,1,3,0,3,1,0,7,6,1,6,5,8,1965,2008,0,5,12,12,0,300.0,0,2,2,3,3,3,1,595,5,0,317,912,3,4,1,4,912,0,0,912,1,0,1,0,2,1,3,5,5,0,2,6,1992.0,1,2,576,3,3,2,0,240,0,0,0,0,3,1,0,0,12,2008,2,0,147000,11.898187865760873
1228,1229,120,4,8769,1,2,1,3,0,3,1,21,7,6,4,6,9,5,2008,2008,2,5,6,6,0,766.0,2,2,0,4,3,3,6,1540,5,0,162,1702,3,4,1,4,1702,0,0,1702,1,0,1,1,1,1,2,7,5,1,1,0,2008.0,3,3,1052,3,3,2,0,72,0,0,224,0,3,1,0,0,10,2008,5,2,367294,12.813917896253697
1229,1230,80,4,7910,1,2,1,3,0,0,1,0,7,6,1,7,5,5,1960,1960,2,5,8,2,3,0.0,0,2,2,3,3,3,1,666,5,0,409,1075,3,1,1,4,1507,0,0,1507,0,0,2,0,4,1,0,7,3,0,2,1,1960.0,1,1,404,3,3,2,0,0,0,0,0,0,3,0,0,0,8,2008,2,0,127000,11.751942365440728
1230,1231,90,4,18890,1,2,3,3,0,0,1,24,3,0,3,4,5,5,1977,1977,3,5,14,15,3,1.0,0,2,2,1,3,3,6,498,3,211,652,1361,3,4,1,4,1361,1259,0,2620,0,0,2,2,4,2,0,12,5,1,3,4,1977.0,0,2,600,3,3,0,155,24,145,0,0,0,3,1,3,8300,8,2007,2,0,190000,12.154779351142624
1231,1232,90,4,7728,1,2,1,3,0,0,1,0,7,6,3,7,5,6,1962,1962,2,5,5,5,0,120.0,0,2,2,3,3,4,1,803,5,0,303,1106,3,2,1,4,1190,0,0,1190,1,0,1,0,3,1,0,6,5,0,2,0,1962.0,1,2,540,3,3,2,0,18,0,0,0,0,3,0,0,0,5,2006,2,0,132500,11.794337924408413
1232,1233,90,4,9842,1,2,1,3,0,2,1,0,7,6,3,6,4,5,1962,1962,0,5,2,2,3,0.0,0,2,4,2,2,2,2,0,2,0,0,0,3,2,1,4,1224,0,0,1224,0,0,2,0,2,2,0,6,5,0,2,3,1962.0,1,2,462,3,3,2,0,0,0,0,0,0,3,1,0,0,3,2007,2,0,101800,11.53076538309856
1233,1234,20,4,12160,1,2,3,3,0,0,1,0,7,6,1,6,5,5,1959,1959,2,5,14,15,0,180.0,0,2,2,3,3,3,3,1000,5,0,188,1188,3,0,1,4,1188,0,0,1188,1,0,1,0,3,1,0,6,5,0,2,0,1959.0,0,2,531,3,3,2,0,0,0,0,0,0,3,3,0,0,5,2010,7,3,142000,11.863582336583399
1234,1235,70,0,8525,1,2,1,2,0,0,1,5,7,6,1,3,5,6,1911,1950,0,5,6,6,3,0.0,0,2,0,3,3,4,5,0,5,0,940,940,3,2,0,3,1024,940,0,1964,0,0,1,1,4,1,0,7,5,0,2,2,1980.0,2,0,0,2,2,0,0,192,0,0,0,0,3,1,0,0,11,2008,2,3,130000,11.77528972943772
1235,1236,70,4,13132,1,2,1,3,0,0,1,7,7,6,1,3,5,5,1914,1950,0,5,5,5,3,0.0,0,2,3,1,3,0,5,0,5,0,747,747,3,1,1,0,892,892,0,1784,0,0,1,1,4,1,0,9,5,0,2,6,1914.0,1,1,180,0,0,0,203,40,0,0,0,0,3,1,0,0,7,2006,2,0,138887,11.841415931849784
1236,1237,160,4,2628,1,2,1,3,0,0,1,21,7,6,2,3,7,5,2003,2003,0,5,12,11,2,106.0,3,2,0,1,3,3,5,0,5,0,764,764,3,4,1,4,764,862,0,1626,0,0,2,1,2,1,3,6,5,0,2,4,2003.0,0,2,474,3,3,2,0,27,0,0,0,0,3,1,0,0,6,2010,2,0,175500,12.075394321888057
1237,1238,60,4,12393,1,2,2,3,0,2,1,23,7,6,1,3,7,5,2004,2005,0,5,12,12,3,0.0,3,2,0,1,3,3,5,0,5,0,847,847,3,4,1,4,847,1101,0,1948,0,0,2,1,4,1,3,8,5,1,1,4,2004.0,3,2,434,3,3,2,100,48,0,0,0,0,3,1,0,0,9,2006,2,0,195000,12.180754837545884
1238,1239,20,4,13072,1,2,1,3,0,0,1,2,0,6,1,6,6,5,2005,2005,0,5,12,12,3,0.0,3,2,0,1,3,3,5,0,5,0,1141,1141,3,4,1,4,1141,0,0,1141,0,0,1,1,3,1,0,6,5,0,2,6,2005.0,1,2,484,3,3,2,0,0,0,0,0,0,3,1,0,0,3,2006,2,3,142500,11.867097278690842
1239,1240,20,4,9037,1,2,3,0,0,0,1,6,7,6,1,6,8,5,2006,2006,2,5,12,12,0,32.0,3,2,0,1,3,4,6,428,5,0,1048,1476,3,4,1,4,1484,0,0,1484,0,0,2,0,2,1,2,6,5,1,1,0,2006.0,0,2,472,3,3,2,120,33,0,0,0,0,3,1,0,0,12,2007,2,0,265900,12.490875577231112
1240,1241,60,4,8158,1,2,1,3,0,0,1,23,7,6,1,3,7,5,2003,2003,0,5,12,12,0,252.0,3,2,0,1,3,3,6,550,5,0,334,884,3,4,1,4,884,884,0,1768,1,0,2,1,3,1,3,8,5,0,2,0,2003.0,0,2,543,3,3,2,0,63,0,0,0,0,3,1,0,0,7,2008,2,0,224900,12.323411137947407
1241,1242,20,4,9849,1,2,1,3,0,0,1,12,7,6,1,6,7,6,2007,2007,2,5,12,12,2,0.0,3,2,0,1,3,4,5,0,5,0,1689,1689,3,4,1,4,1689,0,0,1689,0,0,2,0,3,1,3,7,5,0,2,0,2007.0,0,3,954,3,3,2,0,56,0,0,0,0,3,1,0,0,6,2007,5,2,248328,12.422505731952896
